,interview_code,sequences,transcripts_available
4154,54262,"['topic_9_10', 'topic_3_4', 'topic_7_12', 'topic_10', 'topic_5_21', 'topic_10', 'topic_5_21']",False
4155,54264,"['topic_9_10_15', 'topic_10', 'topic_5_8', 'topic_21', 'topic_1', 'topic_6_9', 'topic_10_15', 'topic_3_4_11', 'topic_5', 'topic_2']",False
4156,54290,"['topic_2_6_8', 'topic_9', 'topic_4_5', 'topic_2_4', 'topic_3_14', 'topic_1', 'topic_8', 'topic_0_12_18', 'topic_6_12', 'topic_18', 'topic_6', 'topic_6', 'topic_15', 'topic_13_15', 'topic_13', 'topic_2_6', 'topic_6', 'topic_6']",False
4157,54302,"['topic_8_9', 'topic_4_9_10', 'topic_5', 'topic_5', 'topic_10_18', 'topic_9', 'topic_19', 'topic_3_9_15', 'topic_20', 'topic_0_10_18', 'topic_9_10', 'topic_15', 'topic_2', 'topic_1', 'topic_20', 'topic_10']",False
4158,54303,"['topic_6', 'topic_0_6_7', 'topic_0_10', 'topic_6', 'topic_12', 'topic_18', 'topic_16', 'topic_0_10', 'topic_12', 'topic_12', 'topic_0_15', 'topic_0_12_18', 'topic_6_7', 'topic_0_12_18', 'topic_0_11', 'topic_19', 'topic_7', 'topic_5', 'topic_10_12', 'topic_12_21', 'topic_0_6_18', 'topic_6', 'topic_12', 'topic_2_8', 'topic_11_12', 'topic_0_10', 'topic_6_7', 'topic_2', 'topic_1', 'topic_16', 'topic_0', 'topic_5_12', 'topic_6', 'topic_1_2', 'topic_12', 'topic_12']",False
4159,54304,"['topic_2_8', 'topic_4_9_10', 'topic_0_10', 'topic_2_9']",False
4160,54316,"['topic_6_9_10', 'topic_0_10', 'topic_3', 'topic_4', 'topic_12', 'topic_12', 'topic_6_12', 'topic_1_18', 'topic_6_12', 'topic_1', 'topic_12', 'topic_12', 'topic_0_18', 'topic_13', 'topic_13', 'topic_13', 'topic_2_8', 'topic_2_11']",False
4161,54327,"['topic_10', 'topic_9', 'topic_3', 'topic_5']",False
4162,54337,"['topic_15', 'topic_18', 'topic_2_8', 'topic_6', 'topic_15', 'topic_2', 'topic_2', 'topic_4_9', 'topic_10', 'topic_4', 'topic_4', 'topic_6_12', 'topic_0', 'topic_1', 'topic_3', 'topic_0_10']",False
4163,54340,"['topic_12', 'topic_12', 'topic_0', 'topic_0_7']",False
4164,54356,"['topic_6', 'topic_0_10', 'topic_5_15_21', 'topic_21', 'topic_5_6', 'topic_5', 'topic_21', 'topic_13', 'topic_13', 'topic_6', 'topic_13', 'topic_0_18_21']",False
4165,54357,"['topic_4_5', 'topic_1', 'topic_10', 'topic_18', 'topic_2']",False
4166,54374,['topic_7'],False
4167,54377,"['topic_9', 'topic_5_9_10_12', 'topic_4_16', 'topic_3', 'topic_1_5', 'topic_11_12', 'topic_1', 'topic_0_18', 'topic_12', 'topic_6_12', 'topic_9', 'topic_12', 'topic_5', 'topic_6', 'topic_0_6_21', 'topic_6', 'topic_6_21', 'topic_10', 'topic_1', 'topic_2']",False
4168,54378,"['topic_4_9', 'topic_5_20', 'topic_6', 'topic_5_6', 'topic_21', 'topic_10', 'topic_1', 'topic_0_12_18', 'topic_12', 'topic_0_18', 'topic_12', 'topic_6_13', 'topic_6_21', 'topic_6', 'topic_10', 'topic_21', 'topic_1_21', 'topic_18_21', 'topic_7_11_21', 'topic_5', 'topic_10_13_15', 'topic_0_18', 'topic_6_14', 'topic_18', 'topic_13']",False
4169,54398,"['topic_4_9', 'topic_1_18_20', 'topic_0_10']",False
4170,54401,"['topic_9_10', 'topic_1_5', 'topic_6_12']",False
4171,54402,"['topic_2_8', 'topic_1_4', 'topic_1_18', 'topic_10', 'topic_12', 'topic_14_15', 'topic_3', 'topic_7_12', 'topic_6', 'topic_0_1_7', 'topic_0_21', 'topic_6', 'topic_21', 'topic_2']",False
4172,54405,"['topic_2', 'topic_1_3_4', 'topic_0_1_12_18', 'topic_2_8']",False
4173,54410,"['topic_9', 'topic_9_21', 'topic_6', 'topic_9_10', 'topic_1_4', 'topic_5_9', 'topic_7', 'topic_18', 'topic_10', 'topic_2', 'topic_5_10', 'topic_0_18_21', 'topic_10']",False
4174,54418,"['topic_7', 'topic_10_15', 'topic_7', 'topic_8_9', 'topic_6', 'topic_1_6_18', 'topic_6', 'topic_10_12', 'topic_16_19', 'topic_6', 'topic_6', 'topic_7_10', 'topic_21', 'topic_0_9_18']",False
4175,54420,"['topic_0_4_21', 'topic_4_9', 'topic_6_21', 'topic_1_20', 'topic_0_9_10', 'topic_1']",False
4176,5443,"['topic_21', 'topic_3', 'topic_12', 'topic_6_12', 'topic_0', 'topic_7', 'topic_6', 'topic_13']",False
4177,54433,"['topic_4_5', 'topic_10', 'topic_1', 'topic_10_12']",False
4178,54436,"['topic_1_6', 'topic_3_4', 'topic_4', 'topic_11_15_16', 'topic_12', 'topic_6', 'topic_7', 'topic_2']",False
4179,54443,"['topic_4_10', 'topic_19', 'topic_6_7_12', 'topic_8']",False
4180,54454,"['topic_1', 'topic_0_8_10', 'topic_2_8', 'topic_0_10', 'topic_4_9', 'topic_3_4', 'topic_5_6', 'topic_0_8']",False
4181,54465,"['topic_6_9_21', 'topic_6_10', 'topic_12', 'topic_12', 'topic_1_5', 'topic_3', 'topic_18', 'topic_1', 'topic_1', 'topic_1_7_18', 'topic_5', 'topic_10_21', 'topic_6_19', 'topic_10', 'topic_5_10', 'topic_2_19', 'topic_2']",False
4182,54475,"['topic_9', 'topic_9', 'topic_10', 'topic_9', 'topic_4', 'topic_11', 'topic_6', 'topic_5_9', 'topic_3', 'topic_12', 'topic_9_10', 'topic_2', 'topic_2']",False
4183,54476,"['topic_6_10', 'topic_0_5_6', 'topic_7_18', 'topic_5', 'topic_0_7_12_21', 'topic_6', 'topic_7_12_21', 'topic_0_6_7_12', 'topic_9', 'topic_21', 'topic_21', 'topic_6_7_21', 'topic_0_7_8_18']",False
4184,54490,"['topic_9', 'topic_9']",False
4185,54496,"['topic_2_8', 'topic_9_10', 'topic_1_18', 'topic_2']",False
4186,54502,"['topic_4_9_10', 'topic_3_12', 'topic_16', 'topic_12', 'topic_10', 'topic_6', 'topic_3']",False
4187,54507,"['topic_1', 'topic_2_8', 'topic_4_10', 'topic_4_8_11', 'topic_0_3', 'topic_2_9_10']",False
4188,5451,['topic_3'],False
4189,54511,"['topic_2', 'topic_10', 'topic_5', 'topic_12', 'topic_6', 'topic_0_18', 'topic_13', 'topic_2', 'topic_2']",False
4190,54514,"['topic_4_9', 'topic_0_7', 'topic_2_8']",False
4191,54518,['topic_9'],False
4192,54521,"['topic_0_18', 'topic_13', 'topic_21', 'topic_6', 'topic_13', 'topic_1', 'topic_12', 'topic_6_7', 'topic_6_9_10', 'topic_4', 'topic_5_6_11', 'topic_12', 'topic_0_18_21', 'topic_6_12', 'topic_6', 'topic_18', 'topic_12', 'topic_0_1_18', 'topic_19_21', 'topic_5_12_16', 'topic_10', 'topic_6', 'topic_0', 'topic_6', 'topic_6_7_12', 'topic_6_10', 'topic_10_14_15', 'topic_7', 'topic_12', 'topic_6_12', 'topic_0', 'topic_10_21', 'topic_6_12', 'topic_10_12_13', 'topic_13', 'topic_5_12', 'topic_0']",False
4193,54533,"['topic_2_8_10', 'topic_4_10', 'topic_2']",False
4194,54538,"['topic_5_9', 'topic_7_10_21', 'topic_9_10', 'topic_9', 'topic_19_21']",False
4195,54540,"['topic_2_8', 'topic_2_6_8', 'topic_9_10', 'topic_0_1_4_9_11_18', 'topic_2_9']",False
4196,54542,"['topic_9_10', 'topic_6_9', 'topic_10', 'topic_4', 'topic_1_18', 'topic_2_6_8']",False
4197,54571,"['topic_2_8', 'topic_6', 'topic_10', 'topic_1_9', 'topic_6', 'topic_2']",False
4198,54576,"['topic_6', 'topic_9_10', 'topic_4', 'topic_5_9', 'topic_1', 'topic_18', 'topic_0', 'topic_16', 'topic_7', 'topic_0_1', 'topic_5', 'topic_0_12_18', 'topic_5', 'topic_2_8']",False
4199,54578,"['topic_8_10_14', 'topic_4_9_10_14', 'topic_5', 'topic_0_10_14_18', 'topic_14_15', 'topic_0_1_18', 'topic_14_18', 'topic_2_8', 'topic_6_9_14', 'topic_9', 'topic_2_6_9', 'topic_3', 'topic_15', 'topic_10_14', 'topic_10_14_15', 'topic_15', 'topic_15', 'topic_0_18', 'topic_10', 'topic_6', 'topic_2_6', 'topic_13']",False
4200,54582,"['topic_2_8', 'topic_9_10', 'topic_2_8_9', 'topic_9_10', 'topic_18', 'topic_4_18', 'topic_2_9', 'topic_18', 'topic_19', 'topic_9_10']",False
4201,54598,"['topic_9', 'topic_8_10']",False
4202,54600,"['topic_9_10', 'topic_10', 'topic_9', 'topic_5', 'topic_0_9_18', 'topic_3_4']",False
4203,54613,"['topic_4_9_21', 'topic_21', 'topic_2', 'topic_6_12', 'topic_0_18', 'topic_12_18']",False
4204,54619,"['topic_2', 'topic_4_9', 'topic_7', 'topic_9', 'topic_6', 'topic_2_13', 'topic_7']",False
4205,54620,"['topic_9_21', 'topic_9_10', 'topic_4', 'topic_5', 'topic_11', 'topic_18', 'topic_0']",False
4206,54624,"['topic_9_20', 'topic_8', 'topic_2_8', 'topic_9', 'topic_4_9', 'topic_11']",False
4207,54625,['topic_4_9'],False
4208,54626,"['topic_2_8', 'topic_5', 'topic_10', 'topic_4', 'topic_3_12_18', 'topic_1', 'topic_12', 'topic_15', 'topic_10_15', 'topic_12', 'topic_2', 'topic_2']",False
4209,54642,"['topic_2_8', 'topic_9_10', 'topic_4_9', 'topic_1_6', 'topic_1_10', 'topic_2']",False
4210,54660,"['topic_2_8_13', 'topic_0', 'topic_4', 'topic_5_9', 'topic_1', 'topic_12', 'topic_0', 'topic_0']",False
4211,54662,"['topic_2_8_9', 'topic_5_7_9', 'topic_4_20', 'topic_5_10_20', 'topic_6', 'topic_6_12', 'topic_5_18', 'topic_5_20']",False
4212,54667,"['topic_2_8', 'topic_0_1_4_10', 'topic_2_8', 'topic_3_4', 'topic_1_12', 'topic_10_15', 'topic_5_13', 'topic_15_21', 'topic_12', 'topic_15', 'topic_13', 'topic_2', 'topic_2', 'topic_1_12', 'topic_2']",False
4213,54668,"['topic_10', 'topic_9', 'topic_4_21', 'topic_1_10']",False
4214,54670,"['topic_10', 'topic_4_9', 'topic_1_9', 'topic_1', 'topic_3_18', 'topic_9_10', 'topic_9', 'topic_10_15', 'topic_2_19']",False
4215,54673,"['topic_4', 'topic_9', 'topic_4', 'topic_1', 'topic_5_20', 'topic_1', 'topic_0_18', 'topic_9', 'topic_18_20', 'topic_5', 'topic_12', 'topic_2', 'topic_2_8', 'topic_2', 'topic_6', 'topic_5_9', 'topic_13', 'topic_5', 'topic_2_8', 'topic_9', 'topic_10', 'topic_9']",False
4216,54688,"['topic_7_10_21', 'topic_4_9', 'topic_9', 'topic_10', 'topic_10', 'topic_6_21', 'topic_10_12', 'topic_20', 'topic_0_20', 'topic_7_20_21', 'topic_1', 'topic_10', 'topic_12_15', 'topic_0_7', 'topic_15', 'topic_21', 'topic_6', 'topic_6', 'topic_6', 'topic_6_20', 'topic_13', 'topic_5']",False
4217,54690,"['topic_8_9', 'topic_8', 'topic_9_10', 'topic_5_9', 'topic_4_18', 'topic_0_2_10', 'topic_12', 'topic_0_6_18', 'topic_9_16', 'topic_6', 'topic_2_8']",False
4218,54694,"['topic_4_7', 'topic_9_10', 'topic_5_9', 'topic_10_12', 'topic_6', 'topic_17_21', 'topic_0_12_18', 'topic_13', 'topic_2', 'topic_18_20', 'topic_3_5_10', 'topic_21']",False
4219,547,"['topic_3', 'topic_1', 'topic_6', 'topic_1', 'topic_2_8']",False
4220,54703,['topic_10'],False
4221,54709,['topic_6_9_10'],False
4222,54712,"['topic_2_8_9', 'topic_10_21', 'topic_4_11', 'topic_1', 'topic_6', 'topic_1_6', 'topic_2_8', 'topic_0_7_9_10', 'topic_4_11_21', 'topic_4', 'topic_2']",False
4223,54713,"['topic_7', 'topic_9']",False
4224,5472,"['topic_4_5', 'topic_0', 'topic_0_12_15', 'topic_10', 'topic_7', 'topic_17_21']",False
4225,5474,"['topic_9', 'topic_10', 'topic_5', 'topic_5', 'topic_4', 'topic_3', 'topic_1', 'topic_12', 'topic_12', 'topic_9', 'topic_12', 'topic_15', 'topic_10', 'topic_15', 'topic_5_21', 'topic_0_12_18', 'topic_0', 'topic_12']",False
4226,54743,"['topic_0_7_18', 'topic_12', 'topic_0', 'topic_15', 'topic_1_18', 'topic_1_12', 'topic_0', 'topic_12', 'topic_5_12_16', 'topic_12', 'topic_12', 'topic_0_7', 'topic_7_18', 'topic_7', 'topic_0_7', 'topic_12', 'topic_0_7_18', 'topic_1', 'topic_2_8', 'topic_4_6_9_10', 'topic_4_6_11', 'topic_6', 'topic_1_12', 'topic_0', 'topic_12', 'topic_5_12_16', 'topic_12', 'topic_12', 'topic_0_7', 'topic_7_18', 'topic_7', 'topic_0_7']",False
4227,54748,"['topic_4_10', 'topic_9', 'topic_4', 'topic_3', 'topic_5_21', 'topic_20']",False
4228,54749,"['topic_4', 'topic_5_21', 'topic_0_10', 'topic_3']",False
4229,54757,"['topic_9', 'topic_10', 'topic_0_7', 'topic_9', 'topic_18', 'topic_0_6', 'topic_9']",False
4230,54764,"['topic_9_12', 'topic_2_13', 'topic_2_6', 'topic_7', 'topic_13']",False
4231,54767,"['topic_4', 'topic_3', 'topic_4', 'topic_4_7', 'topic_0_18', 'topic_0_7_18', 'topic_18', 'topic_0_7_18', 'topic_6_10_15', 'topic_0_10', 'topic_0_7_18_21', 'topic_8']",False
4232,54800,['topic_4_10'],False
4233,54808,"['topic_4_9_18_21', 'topic_0_11_21', 'topic_2']",False
4234,54813,"['topic_9', 'topic_3_4', 'topic_9', 'topic_7_21', 'topic_10_12', 'topic_7_21', 'topic_7_12', 'topic_2_13']",False
4235,54820,"['topic_11', 'topic_5_20', 'topic_1_12', 'topic_2_11_13', 'topic_13', 'topic_6', 'topic_2_6', 'topic_0_20', 'topic_4_10']",False
4236,54834,"['topic_18', 'topic_12', 'topic_5_10', 'topic_2_8']",False
4237,54847,"['topic_3_4', 'topic_2_8', 'topic_1_4', 'topic_1_18', 'topic_0_1_12', 'topic_11_16', 'topic_1_11', 'topic_1_12', 'topic_18', 'topic_21', 'topic_12', 'topic_2']",False
4238,54849,"['topic_2_8', 'topic_2', 'topic_12', 'topic_9', 'topic_4', 'topic_4', 'topic_4_6_9', 'topic_2']",False
4239,54857,"['topic_4', 'topic_6', 'topic_7_12', 'topic_0_18', 'topic_9', 'topic_7_12', 'topic_12', 'topic_7', 'topic_5_12', 'topic_3', 'topic_7', 'topic_2_6', 'topic_2']",False
4240,54861,"['topic_13', 'topic_1', 'topic_6', 'topic_21', 'topic_0']",False
4241,54862,"['topic_9', 'topic_4_9', 'topic_1_21', 'topic_4', 'topic_9', 'topic_2_8']",False
4242,54864,"['topic_9', 'topic_4', 'topic_1', 'topic_21', 'topic_18', 'topic_18', 'topic_5', 'topic_6', 'topic_15_18', 'topic_7', 'topic_9', 'topic_0_7', 'topic_0_9', 'topic_1', 'topic_11', 'topic_10', 'topic_2']",False
4243,54872,"['topic_9_12', 'topic_8_12', 'topic_9', 'topic_12', 'topic_2', 'topic_10', 'topic_5', 'topic_6', 'topic_12_18', 'topic_0_12_18', 'topic_3_4', 'topic_3', 'topic_3']",False
4244,5488,"['topic_18', 'topic_6', 'topic_6', 'topic_3', 'topic_14']",False
4245,54902,"['topic_9', 'topic_6_9_10', 'topic_12', 'topic_10_15', 'topic_10_12_15', 'topic_7_15_21', 'topic_12_15', 'topic_12_15', 'topic_15', 'topic_13_15', 'topic_16', 'topic_9', 'topic_5', 'topic_10_14_15', 'topic_0_6_13', 'topic_10_15', 'topic_12_15', 'topic_18']",False
4246,54909,"['topic_9_10', 'topic_7_9', 'topic_4_9', 'topic_3', 'topic_1_5', 'topic_9', 'topic_10_18', 'topic_9']",False
4247,54918,"['topic_9', 'topic_2_8', 'topic_4_9', 'topic_1_5', 'topic_1_18_21', 'topic_21', 'topic_2_8', 'topic_10', 'topic_9', 'topic_11_13', 'topic_8']",False
4248,5493,"['topic_9_10', 'topic_9']",False
4249,54934,"['topic_10', 'topic_9', 'topic_4', 'topic_9', 'topic_5', 'topic_7', 'topic_1', 'topic_18', 'topic_1']",False
4250,54952,"['topic_4_5', 'topic_3', 'topic_1', 'topic_0_1_18', 'topic_12', 'topic_0_1_6_21', 'topic_4', 'topic_5', 'topic_11']",False
4251,54976,"['topic_0', 'topic_4', 'topic_10', 'topic_3_9', 'topic_3_4', 'topic_5_10', 'topic_12', 'topic_1_18', 'topic_6', 'topic_15', 'topic_6']",False
4252,54988,"['topic_10', 'topic_2_8']",False
4253,5501,['topic_3'],False
4254,55012,"['topic_4', 'topic_10', 'topic_1_4_9', 'topic_8']",False
4255,55021,"['topic_2_8', 'topic_5', 'topic_2_8', 'topic_7_9', 'topic_6_10', 'topic_9', 'topic_12', 'topic_0_6_12', 'topic_6', 'topic_6', 'topic_2', 'topic_5', 'topic_6']",False
4256,55022,"['topic_0_21', 'topic_5_16_20', 'topic_6', 'topic_20', 'topic_0_10', 'topic_2', 'topic_0', 'topic_4_6', 'topic_9_11', 'topic_4', 'topic_9_20', 'topic_10', 'topic_4', 'topic_3', 'topic_9', 'topic_0_7_10_20', 'topic_1_6', 'topic_5_12_20', 'topic_0_9_12']",False
4257,55034,"['topic_8', 'topic_9_10', 'topic_1_11', 'topic_0', 'topic_2']",False
4258,55057,"['topic_6_21', 'topic_2', 'topic_2', 'topic_9', 'topic_10', 'topic_12', 'topic_9', 'topic_5']",False
4259,55062,['topic_12'],False
4260,5509,['topic_9'],False
4261,551,"['topic_4', 'topic_0_18']",False
4262,55100,"['topic_12', 'topic_2_8_9', 'topic_9_17', 'topic_9_10', 'topic_5', 'topic_1_18', 'topic_17', 'topic_9', 'topic_3_4']",False
4263,55101,"['topic_4_9', 'topic_2', 'topic_10']",False
4264,55104,"['topic_2_8', 'topic_5', 'topic_9', 'topic_10', 'topic_3_4', 'topic_4', 'topic_5_9', 'topic_12', 'topic_10_15', 'topic_2', 'topic_6', 'topic_16']",False
4265,55107,"['topic_0_12', 'topic_1_12', 'topic_10_15']",False
4266,55116,"['topic_9_10', 'topic_3_4_5', 'topic_0', 'topic_10']",False
4267,55118,"['topic_9_10', 'topic_2', 'topic_0_10', 'topic_2_8', 'topic_9_10', 'topic_18', 'topic_2', 'topic_10', 'topic_18', 'topic_1', 'topic_11_21']",False
4268,55119,"['topic_2_8', 'topic_0_10', 'topic_2_8', 'topic_4_9', 'topic_6_10_15', 'topic_2', 'topic_5']",False
4269,55122,"['topic_2_8', 'topic_4_9_10', 'topic_3', 'topic_12', 'topic_1_6', 'topic_0_2']",False
4270,55125,"['topic_2_8', 'topic_9_10', 'topic_0_4_18_21', 'topic_1', 'topic_0_2']",False
4271,55132,"['topic_2_8', 'topic_9_10', 'topic_1_18', 'topic_0_7_12', 'topic_6_12_18', 'topic_2']",False
4272,55136,['topic_0_9_10'],False
4273,55151,"['topic_2_8_9', 'topic_9', 'topic_9_18', 'topic_12', 'topic_6', 'topic_0_7_18', 'topic_15', 'topic_0_18_21', 'topic_6_7', 'topic_0_18', 'topic_0_7', 'topic_0_9', 'topic_12', 'topic_12', 'topic_7_18', 'topic_9', 'topic_4', 'topic_0_18', 'topic_9', 'topic_2']",False
4274,55164,"['topic_2_8', 'topic_2_8', 'topic_2_8', 'topic_4_9_10', 'topic_4_6_11', 'topic_1_11', 'topic_6_21', 'topic_1_6_18', 'topic_2']",False
4275,5520,"['topic_8', 'topic_9', 'topic_1', 'topic_12', 'topic_6', 'topic_12', 'topic_2_9', 'topic_6', 'topic_1']",False
4276,55204,"['topic_2_8', 'topic_9', 'topic_3_9_10', 'topic_1', 'topic_0_18', 'topic_6', 'topic_7_10', 'topic_2', 'topic_7', 'topic_13']",False
4277,55223,"['topic_2_8', 'topic_9', 'topic_9_10', 'topic_9', 'topic_4_5', 'topic_5_20', 'topic_5_20', 'topic_1_10', 'topic_9', 'topic_6_10', 'topic_12', 'topic_3', 'topic_2_10_18', 'topic_2', 'topic_9', 'topic_9']",False
4278,55226,"['topic_0_12', 'topic_2_8_9', 'topic_9_10', 'topic_3_4', 'topic_5_9', 'topic_10', 'topic_9', 'topic_1', 'topic_1', 'topic_4_11', 'topic_6_10', 'topic_6_10', 'topic_0_10', 'topic_12_16', 'topic_0_10', 'topic_0_18']",False
4279,5525,"['topic_6', 'topic_6']",False
4280,55310,"['topic_8', 'topic_9_10', 'topic_2_8', 'topic_10_12', 'topic_3_4', 'topic_10', 'topic_0_1', 'topic_11', 'topic_11', 'topic_18', 'topic_0_18_21', 'topic_20', 'topic_18', 'topic_2_13', 'topic_0_18', 'topic_13']",False
4281,5533,['topic_7'],False
4282,5536,"['topic_2_6_9', 'topic_0_10_16', 'topic_0_2_3_8', 'topic_6', 'topic_0_6', 'topic_0_6_13', 'topic_8', 'topic_2_7_8', 'topic_16', 'topic_3']",False
4283,55368,"['topic_9', 'topic_3', 'topic_4', 'topic_5_9', 'topic_10', 'topic_5', 'topic_19', 'topic_19', 'topic_2_8_19', 'topic_9', 'topic_5_10', 'topic_4', 'topic_11', 'topic_5_10']",False
4284,55407,"['topic_10', 'topic_7_15', 'topic_1_21', 'topic_9_10', 'topic_8', 'topic_2_8', 'topic_9', 'topic_5_10', 'topic_4', 'topic_4_11', 'topic_1', 'topic_18', 'topic_10', 'topic_6', 'topic_0_18', 'topic_21', 'topic_0_18', 'topic_20', 'topic_1', 'topic_10', 'topic_2']",False
4285,5541,"['topic_6', 'topic_2', 'topic_10', 'topic_0', 'topic_5']",False
4286,55425,"['topic_20', 'topic_2', 'topic_5', 'topic_6', 'topic_6_9', 'topic_2', 'topic_6', 'topic_4_10', 'topic_10', 'topic_5', 'topic_4_6', 'topic_5', 'topic_9', 'topic_3_5', 'topic_4', 'topic_6_11', 'topic_5_6_12_16', 'topic_20', 'topic_0_18', 'topic_20', 'topic_0_16', 'topic_0', 'topic_1']",False
4287,5543,"['topic_9', 'topic_4', 'topic_18', 'topic_6']",False
4288,55432,"['topic_8', 'topic_6', 'topic_6', 'topic_10_18', 'topic_9', 'topic_4', 'topic_5_11', 'topic_4', 'topic_1_7_18', 'topic_1', 'topic_0_18', 'topic_18', 'topic_10', 'topic_2_12', 'topic_3', 'topic_8', 'topic_6', 'topic_4_5', 'topic_11', 'topic_9_10', 'topic_9', 'topic_6_18', 'topic_10', 'topic_2']",False
4289,5547,"['topic_3', 'topic_1']",False
4290,5549,"['topic_9_10', 'topic_3', 'topic_12', 'topic_10', 'topic_8_10', 'topic_19', 'topic_0_12_18', 'topic_18_21']",False
4291,55519,"['topic_4_10', 'topic_3_4', 'topic_1', 'topic_12', 'topic_21', 'topic_9_16']",False
4292,5552,"['topic_9', 'topic_10']",False
4293,5553,"['topic_10', 'topic_4', 'topic_12', 'topic_12', 'topic_15', 'topic_7', 'topic_13']",False
4294,55545,"['topic_5', 'topic_12', 'topic_1', 'topic_7', 'topic_1', 'topic_5', 'topic_13', 'topic_2_8', 'topic_13', 'topic_7', 'topic_1_6', 'topic_5', 'topic_6', 'topic_5', 'topic_18', 'topic_10_16']",False
4295,55553,"['topic_9_10', 'topic_9', 'topic_2', 'topic_10_12', 'topic_20', 'topic_12', 'topic_0', 'topic_6', 'topic_9', 'topic_9_10', 'topic_9', 'topic_5', 'topic_12', 'topic_5', 'topic_5', 'topic_8']",False
4296,55567,"['topic_0_7_10', 'topic_0_9_21', 'topic_9', 'topic_4', 'topic_1', 'topic_0_18', 'topic_9', 'topic_0_11_18_21', 'topic_0_10_12_18', 'topic_6_10_21']",False
4297,55576,"['topic_9_10', 'topic_4', 'topic_9', 'topic_5', 'topic_4', 'topic_1', 'topic_6', 'topic_18', 'topic_2_3', 'topic_3', 'topic_4', 'topic_1', 'topic_9', 'topic_8', 'topic_4_6', 'topic_12', 'topic_6_10_12', 'topic_7', 'topic_9', 'topic_12', 'topic_0_11', 'topic_7', 'topic_8', 'topic_2_8', 'topic_9']",False
4298,55579,"['topic_9', 'topic_9', 'topic_9']",False
4299,55590,"['topic_2_8', 'topic_1_4_10_11', 'topic_4_6', 'topic_6_12', 'topic_9']",False
4300,5560,"['topic_4', 'topic_9']",False
4301,5563,"['topic_6_10', 'topic_4', 'topic_0_10', 'topic_3', 'topic_1', 'topic_6_10', 'topic_2_8', 'topic_19_21']",False
4302,55630,"['topic_4_9_10', 'topic_5_21']",False
4303,55631,"['topic_2_8', 'topic_4', 'topic_5', 'topic_5', 'topic_9', 'topic_12', 'topic_4_10', 'topic_12', 'topic_3', 'topic_0_10', 'topic_6', 'topic_9']",False
4304,55633,"['topic_2_8', 'topic_19', 'topic_9_10', 'topic_4_9_11', 'topic_5', 'topic_3', 'topic_12', 'topic_18', 'topic_5', 'topic_1_4', 'topic_12', 'topic_6', 'topic_2']",False
4305,55634,"['topic_8', 'topic_2_8', 'topic_9', 'topic_6_9_10', 'topic_9_10', 'topic_5', 'topic_4', 'topic_3', 'topic_3', 'topic_12', 'topic_0_18', 'topic_10', 'topic_0_12', 'topic_7_12', 'topic_6_7_12', 'topic_0_18', 'topic_7', 'topic_13', 'topic_7', 'topic_7_13', 'topic_6']",False
4306,55637,"['topic_9_10', 'topic_3_4', 'topic_12', 'topic_1_10', 'topic_18', 'topic_1_19', 'topic_9', 'topic_21', 'topic_15', 'topic_6_13', 'topic_15', 'topic_7']",False
4307,55641,"['topic_9', 'topic_9', 'topic_4', 'topic_3', 'topic_4']",False
4308,55699,"['topic_13', 'topic_0', 'topic_6', 'topic_18', 'topic_0_18', 'topic_0_6_18', 'topic_0_7_21', 'topic_4', 'topic_0', 'topic_10', 'topic_4_17_21', 'topic_1', 'topic_10', 'topic_5', 'topic_7', 'topic_2']",False
4309,55704,['topic_5'],False
4310,55735,"['topic_9', 'topic_4_10', 'topic_9', 'topic_6', 'topic_3', 'topic_5_9']",False
4311,55736,"['topic_9', 'topic_2', 'topic_3', 'topic_1', 'topic_9_15', 'topic_0_5_18', 'topic_0_18', 'topic_7', 'topic_0_6_18', 'topic_12_18', 'topic_18', 'topic_15', 'topic_0_18', 'topic_18', 'topic_18', 'topic_2', 'topic_9_10', 'topic_9', 'topic_10', 'topic_9', 'topic_5', 'topic_0_18', 'topic_5', 'topic_5', 'topic_6', 'topic_1']",False
4312,5574,['topic_4'],False
4313,5577,"['topic_8_9', 'topic_9_10', 'topic_4']",False
4314,5582,"['topic_12', 'topic_7', 'topic_6', 'topic_9', 'topic_2_8', 'topic_12', 'topic_12', 'topic_13', 'topic_2', 'topic_2', 'topic_4', 'topic_3', 'topic_18', 'topic_12', 'topic_15', 'topic_7']",False
4315,5585,"['topic_9', 'topic_3', 'topic_12', 'topic_0', 'topic_6', 'topic_2']",False
4316,5586,"['topic_9', 'topic_10']",False
4317,5589,"['topic_9', 'topic_10', 'topic_3', 'topic_4', 'topic_1', 'topic_16', 'topic_0']",False
4318,5601,"['topic_8', 'topic_3', 'topic_2']",False
4319,5602,['topic_9_10'],False
4320,5610,"['topic_8', 'topic_4', 'topic_5', 'topic_9', 'topic_5_16', 'topic_10']",False
4321,5617,"['topic_10', 'topic_12', 'topic_10']",False
4322,562,"['topic_0', 'topic_4']",False
4323,5627,"['topic_10', 'topic_12', 'topic_12', 'topic_6', 'topic_5', 'topic_3', 'topic_2', 'topic_2']",False
4324,5631,"['topic_3_4', 'topic_3', 'topic_12_15_16', 'topic_19', 'topic_12']",False
4325,5632,"['topic_6', 'topic_3', 'topic_0', 'topic_19', 'topic_6', 'topic_7', 'topic_12', 'topic_21', 'topic_6']",False
4326,5634,"['topic_3', 'topic_1']",False
