,interview_code,sequences,transcripts_available
6128,54732,"['topic_9', 'topic_9', 'topic_9_10', 'topic_4_18', 'topic_8']",False
6129,54733,"['topic_4_9', 'topic_1', 'topic_18', 'topic_1_5_21', 'topic_9_15', 'topic_14', 'topic_6_10', 'topic_6_9_21', 'topic_4', 'topic_1', 'topic_6_18', 'topic_2_9', 'topic_2', 'topic_5_16', 'topic_5']",False
6130,54739,"['topic_9', 'topic_12', 'topic_10', 'topic_10']",False
6131,54741,"['topic_0_21', 'topic_4_11', 'topic_3', 'topic_0_1_21', 'topic_1', 'topic_9_18', 'topic_12', 'topic_5_6', 'topic_12', 'topic_5_6', 'topic_5', 'topic_2_6']",False
6132,54750,"['topic_4', 'topic_3', 'topic_1_12', 'topic_15', 'topic_0_11_15', 'topic_6_7_10', 'topic_10_12', 'topic_21', 'topic_10_12_21', 'topic_1_12', 'topic_21', 'topic_12_21', 'topic_6_10', 'topic_1', 'topic_21', 'topic_6_18', 'topic_21', 'topic_21', 'topic_13', 'topic_2']",False
6133,54772,"['topic_3_4_11', 'topic_6_15', 'topic_7_15', 'topic_7', 'topic_12_14', 'topic_15', 'topic_12_15', 'topic_2', 'topic_2', 'topic_7']",False
6134,54776,"['topic_4', 'topic_20', 'topic_11', 'topic_21', 'topic_10', 'topic_5', 'topic_7']",False
6135,54789,"['topic_2_8', 'topic_9_10', 'topic_4_9', 'topic_1_9', 'topic_9_10', 'topic_5_15', 'topic_0_2_10']",False
6136,54794,"['topic_4_9', 'topic_1', 'topic_21', 'topic_5', 'topic_10']",False
6137,54798,"['topic_2_8', 'topic_4_9_10', 'topic_1', 'topic_1', 'topic_12', 'topic_1_5_12', 'topic_6_14', 'topic_21', 'topic_5', 'topic_2', 'topic_2', 'topic_2']",False
6138,54799,"['topic_2_8', 'topic_8', 'topic_9', 'topic_10', 'topic_6_9', 'topic_9', 'topic_4_10', 'topic_9', 'topic_16_18', 'topic_1_9_10_18', 'topic_17', 'topic_5_9', 'topic_0_6_10', 'topic_1', 'topic_0_15', 'topic_11_15', 'topic_2_12']",False
6139,548,['topic_4'],False
6140,5480,"['topic_9', 'topic_10', 'topic_4', 'topic_5', 'topic_3', 'topic_18', 'topic_16', 'topic_5', 'topic_12', 'topic_10', 'topic_0', 'topic_7', 'topic_15', 'topic_6', 'topic_0']",False
6141,54803,"['topic_4_9_21', 'topic_0_4', 'topic_4_10', 'topic_1', 'topic_6_9', 'topic_10_11', 'topic_2_8', 'topic_6']",False
6142,54807,"['topic_9_10', 'topic_4', 'topic_5_9', 'topic_0_10', 'topic_5', 'topic_18']",False
6143,54812,"['topic_4_5', 'topic_9_18', 'topic_7_21', 'topic_11']",False
6144,54815,"['topic_9', 'topic_4', 'topic_1', 'topic_18', 'topic_9', 'topic_2', 'topic_7_21', 'topic_9', 'topic_4_9_10']",False
6145,54824,"['topic_0_11_15_18', 'topic_18', 'topic_9_10', 'topic_20', 'topic_10', 'topic_4', 'topic_1']",False
6146,54830,"['topic_2_8', 'topic_9', 'topic_3_10', 'topic_3']",False
6147,54833,"['topic_2', 'topic_8', 'topic_5_10', 'topic_8_12', 'topic_6']",False
6148,5484,"['topic_10', 'topic_9', 'topic_4', 'topic_18', 'topic_12', 'topic_15', 'topic_12', 'topic_12', 'topic_15', 'topic_0', 'topic_10', 'topic_15', 'topic_13', 'topic_13']",False
6149,54844,"['topic_8_9', 'topic_9', 'topic_8', 'topic_5_6']",False
6150,5485,"['topic_8_9_10', 'topic_4', 'topic_5', 'topic_12', 'topic_0_18', 'topic_12', 'topic_15', 'topic_9', 'topic_10', 'topic_15', 'topic_6_7', 'topic_15', 'topic_13']",False
6151,54853,"['topic_9', 'topic_4_10_11', 'topic_1_18', 'topic_0_18', 'topic_10', 'topic_2']",False
6152,54856,"['topic_2_8', 'topic_4_9_10', 'topic_1_18', 'topic_0_2', 'topic_2_8', 'topic_4_9_10', 'topic_1_18', 'topic_0_2']",False
6153,5486,"['topic_9', 'topic_4', 'topic_11', 'topic_18', 'topic_9']",False
6154,54865,"['topic_2', 'topic_4_10', 'topic_10', 'topic_1_4', 'topic_5']",False
6155,54875,"['topic_2_8', 'topic_9', 'topic_4', 'topic_3', 'topic_4', 'topic_20', 'topic_1', 'topic_5', 'topic_12', 'topic_18', 'topic_6', 'topic_5', 'topic_6_11', 'topic_15', 'topic_2_8_11']",False
6156,54884,"['topic_2_8', 'topic_9_10', 'topic_9', 'topic_4', 'topic_1_21', 'topic_9']",False
6157,549,"['topic_2_8_9', 'topic_10', 'topic_4', 'topic_1', 'topic_18', 'topic_5', 'topic_18']",False
6158,5495,"['topic_4', 'topic_10']",False
6159,54959,"['topic_4', 'topic_7_11', 'topic_6', 'topic_2_8', 'topic_4_9', 'topic_3', 'topic_4_5_20', 'topic_7_11', 'topic_4', 'topic_0', 'topic_18', 'topic_0_21', 'topic_11_20', 'topic_12', 'topic_12', 'topic_7', 'topic_0', 'topic_13', 'topic_2_8', 'topic_2_8', 'topic_4', 'topic_1', 'topic_0', 'topic_1', 'topic_12', 'topic_7', 'topic_20', 'topic_14', 'topic_7', 'topic_7', 'topic_0']",False
6160,5496,"['topic_8_9', 'topic_4', 'topic_9']",True
6161,54967,"['topic_2_8', 'topic_9', 'topic_4_10', 'topic_11', 'topic_1', 'topic_0_1_3', 'topic_2', 'topic_1']",False
6162,5498,"['topic_1', 'topic_0', 'topic_6', 'topic_6', 'topic_18', 'topic_5', 'topic_14']",False
6163,54986,"['topic_10', 'topic_5', 'topic_10', 'topic_4', 'topic_18', 'topic_1']",False
6164,5499,"['topic_9', 'topic_4', 'topic_10']",False
6165,550,"['topic_9', 'topic_1', 'topic_5']",False
6166,55036,"['topic_21', 'topic_2', 'topic_2_8_9', 'topic_9_10', 'topic_3_4', 'topic_5', 'topic_0', 'topic_9_10', 'topic_9_21', 'topic_1_11_12', 'topic_21', 'topic_1_18', 'topic_9_12', 'topic_0_12', 'topic_1_18', 'topic_10', 'topic_12', 'topic_21']",False
6167,5504,['topic_4'],False
6168,55046,"['topic_10', 'topic_4', 'topic_9', 'topic_1', 'topic_12', 'topic_5_9', 'topic_15', 'topic_19', 'topic_12', 'topic_6_17', 'topic_0_7', 'topic_6_7_12', 'topic_5', 'topic_6', 'topic_0_12', 'topic_1', 'topic_13', 'topic_13', 'topic_2', 'topic_4_9', 'topic_3', 'topic_3_6', 'topic_19', 'topic_20']",False
6169,55081,"['topic_1_18', 'topic_5', 'topic_21', 'topic_4_9', 'topic_0_1_21', 'topic_1_12_18', 'topic_6', 'topic_12', 'topic_0_18', 'topic_1', 'topic_2_8', 'topic_3_4', 'topic_0_5', 'topic_0_21', 'topic_10', 'topic_1_18', 'topic_6', 'topic_18_21', 'topic_21', 'topic_6', 'topic_21', 'topic_2_10', 'topic_12_18', 'topic_13', 'topic_13']",False
6170,55089,"['topic_2_8', 'topic_9_10', 'topic_9_10', 'topic_5_21', 'topic_4_11_18', 'topic_6_12', 'topic_0_12_18_21', 'topic_21']",False
6171,55091,"['topic_3', 'topic_1', 'topic_6', 'topic_12', 'topic_9']",False
6172,55095,"['topic_9', 'topic_6_10', 'topic_6', 'topic_1_12', 'topic_10', 'topic_10', 'topic_10']",False
6173,5510,"['topic_9_10', 'topic_4', 'topic_1', 'topic_0', 'topic_10', 'topic_12', 'topic_2']",False
6174,55110,"['topic_4_9_10', 'topic_6', 'topic_1_15', 'topic_18', 'topic_2', 'topic_10_15']",False
6175,55115,"['topic_10', 'topic_21', 'topic_2_8', 'topic_9_10', 'topic_5', 'topic_4_11', 'topic_5_18', 'topic_0_1', 'topic_2']",False
6176,55128,"['topic_2_8', 'topic_9_10', 'topic_4_11', 'topic_4', 'topic_1_18', 'topic_0_10', 'topic_2', 'topic_5']",False
6177,5513,"['topic_10', 'topic_4', 'topic_1', 'topic_8', 'topic_2', 'topic_0']",False
6178,55144,"['topic_20', 'topic_4_7_9', 'topic_12', 'topic_5', 'topic_1_20']",False
6179,55153,"['topic_0_4_10', 'topic_9', 'topic_12', 'topic_0', 'topic_1', 'topic_0_9_12', 'topic_9', 'topic_0_7', 'topic_6', 'topic_21', 'topic_0_6', 'topic_9', 'topic_0_12', 'topic_18', 'topic_7', 'topic_12', 'topic_7', 'topic_6', 'topic_1_13', 'topic_7_10_15', 'topic_2_8_9', 'topic_7', 'topic_7']",False
6180,5518,"['topic_10', 'topic_9', 'topic_7']",False
6181,55180,"['topic_0_10', 'topic_5_20', 'topic_0_5_10', 'topic_6', 'topic_0_5_16_18_21', 'topic_2', 'topic_5', 'topic_4_7', 'topic_6_9_10', 'topic_3_4', 'topic_5_9_21', 'topic_10', 'topic_12']",False
6182,552,"['topic_9', 'topic_10', 'topic_3_4', 'topic_7', 'topic_0', 'topic_7', 'topic_7', 'topic_12', 'topic_7']",False
6183,5521,"['topic_5', 'topic_0', 'topic_5']",False
6184,55221,"['topic_2_9', 'topic_4', 'topic_12', 'topic_12', 'topic_11', 'topic_1_21', 'topic_2_8', 'topic_4_9', 'topic_4_9', 'topic_0_11', 'topic_3', 'topic_12', 'topic_5_20']",False
6185,55230,"['topic_4', 'topic_1', 'topic_10', 'topic_6', 'topic_3_4', 'topic_6']",False
6186,55237,"['topic_2_8', 'topic_2_8', 'topic_9_10', 'topic_0', 'topic_4']",False
6187,55239,"['topic_2_8', 'topic_4_10', 'topic_1', 'topic_2']",False
6188,5524,"['topic_0', 'topic_18', 'topic_19', 'topic_9_10', 'topic_4', 'topic_10_12', 'topic_7', 'topic_5', 'topic_2']",False
6189,55240,"['topic_2_8', 'topic_4', 'topic_3_4', 'topic_1_5', 'topic_1_12', 'topic_1_6', 'topic_1_6', 'topic_10_15', 'topic_0_10', 'topic_21', 'topic_21', 'topic_1_18_19', 'topic_0_11', 'topic_2']",False
6190,5526,"['topic_9', 'topic_8']",False
6191,55272,"['topic_7_12_18', 'topic_1', 'topic_9_16', 'topic_7', 'topic_4', 'topic_5', 'topic_10', 'topic_21', 'topic_2_8']",False
6192,55277,"['topic_21', 'topic_10', 'topic_0_7_15', 'topic_12_21', 'topic_7_12', 'topic_21', 'topic_12_21', 'topic_21', 'topic_6_21', 'topic_8_9', 'topic_7_12', 'topic_12_15', 'topic_10']",False
6193,5528,"['topic_10', 'topic_1']",False
6194,5534,"['topic_9', 'topic_12', 'topic_10', 'topic_17', 'topic_12', 'topic_5_7', 'topic_5_12_13', 'topic_3']",False
6195,55346,"['topic_2_8', 'topic_9_10', 'topic_2_8', 'topic_9_10', 'topic_4', 'topic_3_9', 'topic_5', 'topic_1', 'topic_11', 'topic_0_10', 'topic_9', 'topic_5_10', 'topic_0_9', 'topic_0_9_18', 'topic_18_19', 'topic_0_18', 'topic_18_20', 'topic_12', 'topic_12', 'topic_18', 'topic_3_9']",False
6196,5535,"['topic_4', 'topic_11', 'topic_0', 'topic_6', 'topic_18', 'topic_12', 'topic_15', 'topic_5']",False
6197,55374,"['topic_7', 'topic_12', 'topic_6', 'topic_1', 'topic_6_7', 'topic_10', 'topic_10', 'topic_10', 'topic_2_8']",False
6198,55419,"['topic_4_9_10_15', 'topic_6_11', 'topic_2']",False
6199,5542,"['topic_10', 'topic_4', 'topic_1']",False
6200,55424,"['topic_7', 'topic_13']",False
6201,55434,"['topic_15', 'topic_1', 'topic_1', 'topic_5', 'topic_0_6', 'topic_1_21', 'topic_0_7_15_21', 'topic_6', 'topic_8', 'topic_4_6', 'topic_3', 'topic_9', 'topic_0_11', 'topic_7_12', 'topic_12', 'topic_1_11_12', 'topic_0_1', 'topic_1_6', 'topic_7_15_18', 'topic_6_7_21', 'topic_6', 'topic_21', 'topic_5_20', 'topic_0', 'topic_21', 'topic_11_12', 'topic_9', 'topic_9', 'topic_21', 'topic_11_12', 'topic_2_8', 'topic_9', 'topic_2_8', 'topic_5', 'topic_9', 'topic_6_21']",False
6202,55436,"['topic_2_8', 'topic_4_10', 'topic_1_5', 'topic_1', 'topic_6', 'topic_0_6_9_10', 'topic_0_2_10', 'topic_1']",False
6203,5544,"['topic_4', 'topic_0', 'topic_6', 'topic_10', 'topic_6', 'topic_2']",False
6204,55443,"['topic_8', 'topic_2_8', 'topic_9_10_21', 'topic_0_9', 'topic_9', 'topic_9', 'topic_4', 'topic_1', 'topic_5', 'topic_1', 'topic_18', 'topic_1', 'topic_10', 'topic_0_7_10', 'topic_2', 'topic_3', 'topic_0_1_18', 'topic_6', 'topic_1_19']",False
6205,55449,"['topic_2_8_9', 'topic_8', 'topic_4_6_9_10', 'topic_6_9_10', 'topic_4_5', 'topic_10', 'topic_4_9', 'topic_1_11', 'topic_9', 'topic_9', 'topic_6', 'topic_18', 'topic_6_10', 'topic_2']",False
6206,55539,"['topic_9_10', 'topic_4_11', 'topic_10', 'topic_7', 'topic_7_18', 'topic_7', 'topic_6_18', 'topic_5_10', 'topic_4', 'topic_5_21', 'topic_6', 'topic_9', 'topic_10', 'topic_6_10']",False
6207,5555,['topic_1'],False
6208,55550,"['topic_9', 'topic_2_8', 'topic_8', 'topic_9_10', 'topic_4_9', 'topic_11', 'topic_5_9_20_21', 'topic_1_10', 'topic_2_10']",False
6209,5558,"['topic_4', 'topic_4_9', 'topic_11', 'topic_5_10', 'topic_3_4', 'topic_1', 'topic_1', 'topic_12', 'topic_9', 'topic_21', 'topic_15', 'topic_1', 'topic_16', 'topic_13', 'topic_13']",False
6210,55603,"['topic_9', 'topic_4_5_9_10', 'topic_9_10', 'topic_4', 'topic_21', 'topic_1', 'topic_1', 'topic_18', 'topic_9', 'topic_18', 'topic_21', 'topic_10_15', 'topic_10', 'topic_5', 'topic_0_11', 'topic_6_10', 'topic_9', 'topic_2', 'topic_9']",False
6211,5562,"['topic_9', 'topic_5', 'topic_1']",False
6212,55627,"['topic_7', 'topic_10', 'topic_4_9', 'topic_1', 'topic_12', 'topic_5', 'topic_20', 'topic_5', 'topic_9', 'topic_5', 'topic_7', 'topic_12', 'topic_6_7', 'topic_7', 'topic_21', 'topic_7_18_21', 'topic_2_8', 'topic_6_7']",False
6213,55640,"['topic_2_8_9', 'topic_4', 'topic_1', 'topic_10']",False
6214,5568,"['topic_12', 'topic_17_21', 'topic_1', 'topic_2', 'topic_9', 'topic_9', 'topic_4', 'topic_10', 'topic_14']",False
6215,55681,"['topic_2_8_9', 'topic_1_4_6_9', 'topic_0_9_12_18']",False
6216,55696,"['topic_9', 'topic_9']",False
6217,557,"['topic_8', 'topic_10', 'topic_9', 'topic_4', 'topic_1', 'topic_18', 'topic_10', 'topic_5', 'topic_6', 'topic_15', 'topic_2']",False
6218,55702,"['topic_10', 'topic_4_5', 'topic_11', 'topic_1', 'topic_7_9_18_21', 'topic_20', 'topic_15', 'topic_2']",False
6219,5572,"['topic_3_4', 'topic_9', 'topic_9', 'topic_12', 'topic_12', 'topic_0', 'topic_14', 'topic_1', 'topic_9', 'topic_6_21', 'topic_18', 'topic_1', 'topic_2', 'topic_1', 'topic_9', 'topic_9', 'topic_9']",False
6220,55732,"['topic_11_12', 'topic_6', 'topic_1', 'topic_1_2_8', 'topic_9', 'topic_12_18', 'topic_1', 'topic_0_6', 'topic_12', 'topic_6', 'topic_4_9', 'topic_9', 'topic_9_12', 'topic_15', 'topic_12', 'topic_9', 'topic_5', 'topic_20', 'topic_8', 'topic_1_6', 'topic_0_7', 'topic_1_13', 'topic_5', 'topic_12', 'topic_9_15', 'topic_7_9', 'topic_0_9', 'topic_6', 'topic_6', 'topic_10', 'topic_12', 'topic_1_18', 'topic_5']",False
6221,5579,['topic_9'],False
6222,5581,"['topic_4', 'topic_10', 'topic_14_21', 'topic_9', 'topic_12', 'topic_0', 'topic_14', 'topic_0_5', 'topic_0_15', 'topic_5']",False
6223,5590,"['topic_9_17_21', 'topic_4_9', 'topic_11', 'topic_1', 'topic_7', 'topic_5', 'topic_9']",False
6224,5591,"['topic_12', 'topic_2_8', 'topic_4', 'topic_10', 'topic_7', 'topic_9', 'topic_6', 'topic_7']",False
6225,5595,"['topic_2_8', 'topic_4', 'topic_9', 'topic_12', 'topic_1']",False
6226,56,"['topic_2_8_9_20', 'topic_7_9', 'topic_7_9_18_21', 'topic_7_9', 'topic_2_9_10']",True
6227,5606,"['topic_4', 'topic_12']",False
6228,5608,"['topic_7', 'topic_13']",False
6229,5609,"['topic_9', 'topic_1', 'topic_3', 'topic_1', 'topic_2', 'topic_2', 'topic_1']",False
6230,561,"['topic_9', 'topic_10']",False
6231,5611,"['topic_9', 'topic_7', 'topic_1']",False
6232,5612,"['topic_9', 'topic_4', 'topic_3', 'topic_1', 'topic_18', 'topic_1', 'topic_12', 'topic_0_12', 'topic_13']",False
6233,5628,"['topic_9', 'topic_10', 'topic_4', 'topic_7', 'topic_18']",False
6234,5629,"['topic_9', 'topic_10', 'topic_4', 'topic_0', 'topic_6']",False
6235,563,"['topic_8', 'topic_9', 'topic_9', 'topic_10', 'topic_4', 'topic_1', 'topic_6', 'topic_18', 'topic_5', 'topic_18', 'topic_14', 'topic_10', 'topic_0', 'topic_6_7', 'topic_2', 'topic_12', 'topic_12', 'topic_0', 'topic_6', 'topic_2']",False
6236,5630,"['topic_8', 'topic_9_10', 'topic_4', 'topic_1', 'topic_3', 'topic_12', 'topic_9', 'topic_18', 'topic_15', 'topic_9_10_14']",False
6237,5639,"['topic_2_20_21', 'topic_3_9', 'topic_7_21', 'topic_8_21']",True
6238,5645,"['topic_8_10', 'topic_9', 'topic_4', 'topic_1', 'topic_18', 'topic_9', 'topic_9']",False
6239,5646,"['topic_9', 'topic_4', 'topic_9', 'topic_1', 'topic_20', 'topic_1']",False
6240,565,"['topic_9', 'topic_10', 'topic_4_9', 'topic_1', 'topic_9', 'topic_1', 'topic_17_21', 'topic_9_14']",False
6241,5656,"['topic_9', 'topic_1', 'topic_5_9']",False
6242,5663,"['topic_9_10', 'topic_4', 'topic_12', 'topic_12', 'topic_12', 'topic_6', 'topic_6_9', 'topic_0_19', 'topic_15', 'topic_6', 'topic_21', 'topic_6', 'topic_5', 'topic_0', 'topic_12', 'topic_18']",False
6243,5664,"['topic_9', 'topic_9', 'topic_4', 'topic_5', 'topic_1', 'topic_18']",False
6244,5680,"['topic_1_11', 'topic_12_18', 'topic_6_12_15', 'topic_2', 'topic_4_8_10_12', 'topic_10_12', 'topic_9_17', 'topic_9_21']",False
6245,5689,"['topic_4', 'topic_3_15', 'topic_7_12', 'topic_0', 'topic_12', 'topic_8', 'topic_9', 'topic_13', 'topic_6']",False
6246,5693,"['topic_4_8', 'topic_11', 'topic_21', 'topic_1', 'topic_15', 'topic_12', 'topic_5_21', 'topic_21', 'topic_5', 'topic_10', 'topic_9', 'topic_5_20', 'topic_18', 'topic_9', 'topic_9', 'topic_2', 'topic_7']",False
6247,56972,"['topic_4', 'topic_1_6', 'topic_10', 'topic_0_8']",False
6248,5706,"['topic_5_10', 'topic_9', 'topic_9_10', 'topic_4', 'topic_5', 'topic_1']",False
6249,5709,"['topic_10', 'topic_4', 'topic_1', 'topic_10', 'topic_12', 'topic_0', 'topic_10', 'topic_2', 'topic_2']",False
6250,57114,"['topic_4', 'topic_18', 'topic_0_18', 'topic_10_14_15', 'topic_11', 'topic_7_13_18']",False
6251,57184,"['topic_1_4', 'topic_9_18', 'topic_5']",False
6252,57195,"['topic_9', 'topic_6', 'topic_9', 'topic_5_6_9', 'topic_5_9', 'topic_1', 'topic_9', 'topic_7_9', 'topic_0_6_7_9_21', 'topic_0']",False
6253,5720,"['topic_3_5_9_21', 'topic_21', 'topic_8_10', 'topic_2_8_9', 'topic_1_4_7']",False
6254,57210,"['topic_9', 'topic_9', 'topic_6_10', 'topic_9', 'topic_4_11', 'topic_1_18', 'topic_5_9_21', 'topic_5', 'topic_8_12', 'topic_6', 'topic_10', 'topic_7', 'topic_0', 'topic_12', 'topic_7_18', 'topic_0_16', 'topic_8_15']",False
6255,57213,"['topic_4', 'topic_3', 'topic_11', 'topic_5', 'topic_1_12', 'topic_1_16', 'topic_7', 'topic_7', 'topic_1', 'topic_15', 'topic_6', 'topic_2', 'topic_9', 'topic_9', 'topic_4_10']",False
6256,57271,"['topic_9', 'topic_2_8_9_10', 'topic_9']",False
6257,5732,"['topic_10', 'topic_4', 'topic_3', 'topic_12', 'topic_5', 'topic_0', 'topic_10_12', 'topic_5']",False
6258,5736,"['topic_1', 'topic_12', 'topic_15', 'topic_18', 'topic_21', 'topic_12', 'topic_2_6', 'topic_4_10', 'topic_5', 'topic_3_4']",False
6259,57438,['topic_1'],False
6260,5752,"['topic_9', 'topic_9_10', 'topic_4', 'topic_21', 'topic_1', 'topic_2', 'topic_2']",False
6261,5759,"['topic_10', 'topic_4', 'topic_6', 'topic_18', 'topic_12', 'topic_10']",False
6262,576,"['topic_9', 'topic_6', 'topic_10', 'topic_9', 'topic_1', 'topic_5', 'topic_0_10', 'topic_8_9']",False
6263,5760,"['topic_4', 'topic_1', 'topic_1', 'topic_3']",False
6264,5769,['topic_1'],False
6265,5780,"['topic_4', 'topic_0_10_15', 'topic_7_15_21', 'topic_2_7_15', 'topic_4']",False
6266,5784,"['topic_9', 'topic_9', 'topic_4', 'topic_1', 'topic_6']",False
6267,5791,"['topic_9', 'topic_10', 'topic_4']",False
6268,5797,['topic_4'],False
6269,5801,"['topic_9', 'topic_5', 'topic_9', 'topic_21', 'topic_1', 'topic_0_10', 'topic_2']",False
6270,5819,"['topic_7', 'topic_9_10', 'topic_4', 'topic_5_9_20', 'topic_0', 'topic_2']",False
6271,5824,"['topic_9', 'topic_4', 'topic_7', 'topic_10']",False
6272,583,"['topic_11', 'topic_3', 'topic_1', 'topic_11', 'topic_7', 'topic_9', 'topic_9']",False
6273,5830,"['topic_9', 'topic_4_10', 'topic_20', 'topic_6_18', 'topic_21', 'topic_7', 'topic_6_21', 'topic_9', 'topic_2_13']",False
6274,5846,"['topic_4_10', 'topic_3', 'topic_12', 'topic_1', 'topic_5_9', 'topic_0', 'topic_6', 'topic_0_18', 'topic_12', 'topic_11', 'topic_19', 'topic_14', 'topic_1', 'topic_7', 'topic_2_8']",False
6275,586,['topic_1'],False
6276,5867,"['topic_9', 'topic_4', 'topic_0', 'topic_3', 'topic_12', 'topic_21', 'topic_7_15', 'topic_19', 'topic_1', 'topic_6_10', 'topic_2', 'topic_9']",False
6277,5868,"['topic_6_19', 'topic_2_8_10', 'topic_3_4_9', 'topic_0_9_12_15', 'topic_7_10', 'topic_5', 'topic_18']",False
6278,5869,"['topic_4', 'topic_1_8', 'topic_9_17', 'topic_1_2_10']",False
6279,5874,"['topic_2_4_8', 'topic_9', 'topic_3', 'topic_1', 'topic_9']",False
6280,5877,"['topic_10', 'topic_5_21', 'topic_4', 'topic_5', 'topic_1']",False
6281,5881,['topic_10'],False
6282,5890,"['topic_7', 'topic_9', 'topic_9', 'topic_0_10', 'topic_6_7', 'topic_1', 'topic_6', 'topic_1']",False
6283,5892,"['topic_7_21', 'topic_9', 'topic_9', 'topic_4', 'topic_14', 'topic_5', 'topic_18', 'topic_18', 'topic_9', 'topic_12', 'topic_6', 'topic_12', 'topic_10', 'topic_6_21', 'topic_2']",False
6284,5896,"['topic_6', 'topic_1', 'topic_9', 'topic_9', 'topic_1', 'topic_6', 'topic_18', 'topic_1']",False
6285,5901,"['topic_10', 'topic_4', 'topic_3', 'topic_1', 'topic_12', 'topic_1', 'topic_12_18', 'topic_2_8', 'topic_13']",False
6286,5904,"['topic_4', 'topic_14', 'topic_1', 'topic_10', 'topic_0', 'topic_8']",False
6287,5905,"['topic_10', 'topic_4', 'topic_1', 'topic_10', 'topic_0', 'topic_2']",False
6288,5918,"['topic_10', 'topic_9_10_18', 'topic_7', 'topic_4_6', 'topic_10', 'topic_21', 'topic_1', 'topic_1_21', 'topic_12_18_21', 'topic_7_11_18_21', 'topic_18_21', 'topic_10_21', 'topic_0_21', 'topic_10_15_21', 'topic_7', 'topic_7', 'topic_3_10']",False
6289,5924,"['topic_10', 'topic_1', 'topic_3_4', 'topic_12', 'topic_1_18', 'topic_10', 'topic_5', 'topic_13']",False
6290,5925,"['topic_4', 'topic_1', 'topic_7', 'topic_0', 'topic_9', 'topic_12']",False
6291,593,"['topic_9_10', 'topic_4', 'topic_3_4']",False
6292,5935,"['topic_8', 'topic_9', 'topic_4', 'topic_7', 'topic_9']",False
6293,595,"['topic_7_9', 'topic_9', 'topic_0', 'topic_10', 'topic_4', 'topic_10', 'topic_4', 'topic_1', 'topic_6', 'topic_10', 'topic_17', 'topic_17_21', 'topic_8']",False
6294,5969,"['topic_1_21', 'topic_6_9_11_21', 'topic_9_12_15', 'topic_3', 'topic_9']",False
6295,5970,"['topic_4', 'topic_11', 'topic_7_21', 'topic_17_21', 'topic_12', 'topic_3', 'topic_2_8']",True
6296,5975,"['topic_8', 'topic_12']",False
6297,5980,"['topic_4_10', 'topic_1', 'topic_3_4_6', 'topic_15', 'topic_15', 'topic_6', 'topic_6', 'topic_7_10', 'topic_6', 'topic_12', 'topic_6_21', 'topic_20', 'topic_7']",False
6298,5994,"['topic_9', 'topic_5', 'topic_14', 'topic_3', 'topic_14', 'topic_15', 'topic_6']",False
6299,5999,"['topic_9', 'topic_21', 'topic_6', 'topic_9', 'topic_18', 'topic_1', 'topic_21', 'topic_7', 'topic_12', 'topic_15', 'topic_0_18', 'topic_2', 'topic_8', 'topic_8', 'topic_1', 'topic_5_21', 'topic_9', 'topic_13', 'topic_9']",False
6300,600,"['topic_9_10', 'topic_4', 'topic_10', 'topic_5', 'topic_2']",False
6301,6000,"['topic_1', 'topic_18', 'topic_3', 'topic_12', 'topic_18', 'topic_1', 'topic_2_8']",False
6302,6007,"['topic_8', 'topic_4_10', 'topic_5_9', 'topic_3', 'topic_1_5', 'topic_18', 'topic_12', 'topic_5', 'topic_0', 'topic_0', 'topic_2', 'topic_2']",False
6303,6010,"['topic_6', 'topic_11', 'topic_21', 'topic_1_3', 'topic_5', 'topic_10', 'topic_8']",False
6304,6015,"['topic_3', 'topic_2_6', 'topic_13', 'topic_9']",False
6305,602,"['topic_10', 'topic_9', 'topic_4', 'topic_0_10', 'topic_9', 'topic_0_10']",False
6306,6020,"['topic_4', 'topic_18', 'topic_9', 'topic_0', 'topic_10']",False
6307,6030,"['topic_9', 'topic_0']",False
6308,6031,"['topic_4', 'topic_10', 'topic_6', 'topic_20', 'topic_2', 'topic_18']",False
6309,6032,"['topic_5', 'topic_10', 'topic_3_4', 'topic_3', 'topic_1', 'topic_12', 'topic_18']",False
6310,6036,"['topic_8', 'topic_3', 'topic_4', 'topic_10', 'topic_18', 'topic_12', 'topic_5', 'topic_10', 'topic_6_7', 'topic_2']",False
6311,6043,"['topic_8', 'topic_10', 'topic_4', 'topic_21', 'topic_12', 'topic_5', 'topic_12', 'topic_10', 'topic_2']",False
6312,6045,"['topic_9', 'topic_9', 'topic_21', 'topic_9', 'topic_18', 'topic_1', 'topic_18']",False
6313,6049,"['topic_7', 'topic_4_9', 'topic_3', 'topic_1', 'topic_9', 'topic_12', 'topic_7_18', 'topic_6', 'topic_0', 'topic_2']",False
6314,6051,"['topic_4', 'topic_9', 'topic_5', 'topic_1', 'topic_18', 'topic_10', 'topic_9', 'topic_10', 'topic_9']",False
6315,6058,"['topic_9', 'topic_4', 'topic_1']",False
6316,6061,"['topic_3', 'topic_5', 'topic_1', 'topic_2']",False
6317,6062,"['topic_5', 'topic_12', 'topic_5', 'topic_21', 'topic_1', 'topic_9', 'topic_11', 'topic_10', 'topic_15', 'topic_19', 'topic_21', 'topic_21', 'topic_5', 'topic_21', 'topic_2', 'topic_8_9', 'topic_4', 'topic_0', 'topic_4', 'topic_1', 'topic_18']",False
6318,6064,"['topic_0', 'topic_18', 'topic_10', 'topic_0', 'topic_7', 'topic_7', 'topic_12', 'topic_10', 'topic_2']",False
